,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
857,01-01-2019 10:53,5.50108E+15,fraud_Denesik and Sons,shopping_pos,8.07,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,04-01-1966,cc4998afaa3135b4936732349282e1ce,1325415223,41.826473,-81.034775,0
858,01-01-2019 10:53,4.14924E+15,fraud_Lockman Ltd,grocery_pos,94.37,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,08-04-1989,9c426a6dccbe7fdbdf9fc08293f50646,1325415238,39.519721,-80.056851,0
859,01-01-2019 10:54,3.75248E+14,fraud_Erdman-Kertzmann,gas_transport,64.52,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,16-09-1967,c2f66ecf9af8789b45c4cf65d746b41b,1325415288,38.06783,-79.330111,0
860,01-01-2019 10:55,4.42815E+15,fraud_Emard Inc,gas_transport,74.15,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,30-06-1943,573e840dfaa710256a6bce035d840630,1325415300,46.902305,-116.41671,0
861,01-01-2019 10:56,3.55363E+15,fraud_Emard Inc,gas_transport,45.95,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",01-09-1984,3b839d88dbaefcbbdd1582cbab25f775,1325415362,47.989002,-122.070979,0
862,01-01-2019 10:57,4.00377E+15,fraud_Schmeler Inc,misc_pos,1.13,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",01-01-1958,7d44bb9f4bff0baee47628d5f7d29f95,1325415428,34.63487,-91.246788,0
863,01-01-2019 10:58,6.30442E+11,fraud_Pacocha-O'Reilly,grocery_pos,147.49,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,26-07-1965,724db45025e0ea5964d5c38173cb0b29,1325415506,31.044947,-98.538906,0
864,01-01-2019 10:59,3.56788E+15,fraud_Goyette Inc,shopping_net,1.12,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",14-08-1958,7d82687d8ac3a8329abefcffdb6f5265,1325415578,43.956833,-76.052054,0
865,01-01-2019 10:59,3.00443E+13,fraud_Kunze Inc,grocery_pos,193.5,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,29-08-1985,1f03ebed927af822b499d0cc64686450,1325415578,27.436645,-81.806937,0
866,01-01-2019 10:59,1.80048E+14,"fraud_Olson, Becker and Koch",gas_transport,64.71,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,19-07-1974,fcd2317a375c66db7fe9d3bb8f19ac34,1325415582,39.96065,-75.250159,0
867,01-01-2019 11:02,3.42351E+14,"fraud_Rippin, Kub and Mann",misc_net,1.43,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,08-06-1990,f7cbaef2f3acd39cb58b1d3789c4f9f4,1325415743,33.333827,-83.438265,0
868,01-01-2019 11:02,4.97942E+15,"fraud_Parisian, Schiller and Altenwerth",misc_net,6.79,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,10-02-1935,56c81fc5198cf35619ddfff533af2298,1325415749,40.765904,-98.433226,0
869,01-01-2019 11:02,4.7614E+18,"fraud_Jenkins, Hauck and Friesen",gas_transport,40.63,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,02-05-1986,d7f75180d77d8ebdcf6ce6531e036902,1325415765,36.45081,-91.0722,0
870,01-01-2019 11:03,4.0666E+12,fraud_Volkman-Predovic,shopping_net,43.26,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,07-03-1931,e4084664b9be4441b1547a9aa1bbf231,1325415834,37.854584,-82.626731,0
871,01-01-2019 11:05,6.75946E+11,"fraud_Zieme, Bode and Dooley",gas_transport,59.39,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,09-06-2000,84ab08e6c1254fc44be248299a10e748,1325415927,40.706325,-80.778276,0
872,01-01-2019 11:05,3.5989E+15,fraud_Mraz-Herzog,gas_transport,62.6,Kenneth,Richards,M,994 Livingston Extensions Suite 918,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,22-02-1970,f423e9a6205ae6ffb9e8bbc07cc2cbf4,1325415933,42.184382,-82.361415,0
873,01-01-2019 11:05,3.4471E+14,fraud_Boyer PLC,misc_pos,50.47,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,30-01-1986,f20fe1b14149da7d1a22a3e4d3b95077,1325415946,27.293747,-81.875405,0
874,01-01-2019 11:05,1.80073E+14,fraud_Dooley-Thompson,misc_net,1.85,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,08-12-1953,fd9d751fad8e1f9cf1d3eed07e1d66ec,1325415950,34.713354,-81.352231,0
875,01-01-2019 11:06,4.58493E+18,fraud_Gislason Group,misc_pos,6.7,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",16-04-1975,679a6efcb617572e972d526cc17d9fdd,1325415984,32.935745,-95.728118,0
876,01-01-2019 11:06,6.76276E+11,fraud_Dickinson Ltd,misc_pos,29.99,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,18-01-1986,bd20c5baa98ea92c479071634df19c3d,1325416002,45.100435,-84.684551,0
877,01-01-2019 11:06,3.85885E+13,fraud_Bartoletti-Wunsch,gas_transport,43.45,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,23-11-1990,ef938ea5919bfe61780b1b920ba93226,1325416012,29.252693,-102.839983,0
878,01-01-2019 11:07,3.53682E+15,fraud_Parisian and Sons,gas_transport,68.73,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,10-08-1981,781a888db6ecf76411647bf6cfa52cbd,1325416077,41.140042,-94.520313,0
879,01-01-2019 11:07,3.54008E+15,fraud_Ledner-Pfannerstill,gas_transport,69.41,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27-01-1987,fc6f5f68144dab0801042e9f4552ed90,1325416079,44.749084,-93.707804,0
880,01-01-2019 11:08,2.13103E+14,fraud_Deckow-O'Conner,grocery_pos,161.29,Joanne,Padilla,F,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",01-09-1956,3ed5dc8ee7ce2b157c6987ff4c2bd9da,1325416087,44.461804,-124.866861,0
881,01-01-2019 11:08,3.00747E+13,fraud_Dicki Ltd,grocery_net,79.26,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,16-08-1993,7d4059bcbaab87dad4fb8344376d10ff,1325416114,37.359104,-101.145384,0
882,01-01-2019 11:09,2.72001E+15,"fraud_Goldner, Kovacek and Abbott",grocery_pos,99.65,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,18-08-1980,bb85f013f06500c83088cef7935ebaaa,1325416156,43.12714,-103.291441,0
883,01-01-2019 11:09,3.77655E+14,"fraud_Stroman, Hudson and Erdman",gas_transport,76.35,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",22-02-1969,901085a5a2c3316d42803552f3acfbf3,1325416184,36.325556,-83.328079,0
884,01-01-2019 11:09,4.84131E+15,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,90.71,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",28-10-1989,67a01fe2067a4a649a69e0714264706d,1325416194,44.664235,-73.110101,0
885,01-01-2019 11:10,4.5E+12,fraud_Ortiz Group,grocery_net,54.15,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,07-04-1965,aedb8df3d5bc7fe6342c2dc8f102360d,1325416230,38.397353,-75.303196,0
886,01-01-2019 11:10,4.18653E+12,fraud_Cole PLC,grocery_pos,87.51,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,10-11-1966,4f8761857126381eb1d3e29d74e3c466,1325416234,33.390662,-81.916154,0
887,01-01-2019 11:11,3.58329E+15,"fraud_Stokes, Christiansen and Sipes",grocery_net,50.28,Deborah,Fisher,F,1911 Fisher Brook,Kirtland Afb,NM,87117,35.0203,-106.5503,310,"Surveyor, land/geomatics",30-09-1978,f994beb587e7e87a029fdff28a6a349f,1325416268,35.063619,-106.2421,0
888,01-01-2019 11:13,3.74822E+14,fraud_Hermann and Sons,shopping_pos,6.84,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,11-12-1927,ceb0de87374179c7b78ddcaaef199509,1325416412,43.492434,-77.878316,0
889,01-01-2019 11:15,3.74498E+14,"fraud_Bernier, Volkman and Hoeger",misc_net,3.12,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",30-06-1948,d98b6627a9ba4c577c6453cc102208e2,1325416520,46.294325,-101.25867,0
890,01-01-2019 11:15,3.50418E+15,fraud_Kunze Inc,grocery_pos,46.08,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",23-07-1992,a71dec43fb8bfa1c43ab99a10238c1f5,1325416528,40.12046,-84.220024,0
891,01-01-2019 11:16,3.50017E+15,fraud_Corwin-Collins,gas_transport,79.13,Ricky,Dunn,M,97689 Davis Point Apt. 967,Detroit,MI,48214,42.3669,-82.9938,673342,Health visitor,02-09-1983,bb6275160a41244c1afe7b1f7b857d7b,1325416607,41.558926,-83.545327,0
892,01-01-2019 11:17,2.28624E+15,fraud_Auer-Mosciski,grocery_pos,138.6,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,27-05-1950,36cf54dd7b4335e7fce6c396ada92b29,1325416620,38.589273,-93.017727,0
893,01-01-2019 11:17,3.5608E+15,fraud_Bins-Rice,gas_transport,67.59,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,17-12-1989,1cb3428905bb5b5a5b0588e4f135ccd5,1325416626,45.773427,-100.60622,0
894,01-01-2019 11:17,2.13179E+14,"fraud_Morissette, Weber and Wiegand",grocery_net,43.12,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",11-09-1993,8804f4b8cd9cfdfac5b5aa615cc7691b,1325416659,43.802428,-107.281335,0
895,01-01-2019 11:18,4.5E+12,fraud_Howe Ltd,misc_pos,5.75,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,07-04-1965,57431fbbfdf725df4b873d76d69ed521,1325416699,38.380924,-75.572266,0
896,01-01-2019 11:18,3.5338E+15,fraud_Heller-Langosh,gas_transport,63.61,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",13-09-1940,233c4243eca00563e7ca952ebdbbf7ff,1325416729,41.032279,-99.607767,0
897,01-01-2019 11:19,3.45934E+14,fraud_Emard Inc,gas_transport,50.51,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,19-03-1985,07766e9ae17341b3782865bc500ae9d6,1325416748,38.837008,-76.184848,0
898,01-01-2019 11:22,4.89042E+18,"fraud_Osinski, Ledner and Leuschke",grocery_pos,48.07,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,30-04-1979,bd8f0eccca6ea07a3fcf500998efc0f0,1325416926,38.193371,-121.865864,0
899,01-01-2019 11:23,5.0205E+11,fraud_Hackett-Lueilwitz,grocery_pos,134.8,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,13-02-1962,54056b2b6ecf1f6367153f3e27cf762f,1325416993,41.521599,-72.524657,0
900,01-01-2019 11:23,2.25492E+15,fraud_Prohaska-Murray,gas_transport,77.21,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,26-03-1976,b9d8c342e3221bdf926a79833d16bd4f,1325416995,38.262298,-75.435748,0
901,01-01-2019 11:23,3.80144E+13,fraud_Bauch-Raynor,grocery_pos,79.38,Sonya,Jensen,F,4470 Jillian Courts,Adams,WI,53910,43.8967,-89.8219,3508,Sport and exercise psychologist,11-08-1946,bdb1c31ddf319d950e4516ce418f5334,1325417037,43.888658,-89.271154,0
902,01-01-2019 11:24,6.76369E+11,fraud_Cummings Group,grocery_net,48.14,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",28-12-1974,48aa1ea82f6f19ea3373f3a42adbea5e,1325417091,42.085833,-82.854354,0
903,01-01-2019 11:25,4.67173E+15,fraud_Heller-Langosh,gas_transport,59.56,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,25-07-1955,4e7ca29a2fbfa8ca2f25d9f626a4f6e3,1325417115,40.200152,-84.654209,0
904,01-01-2019 11:26,3.76657E+14,fraud_Berge LLC,gas_transport,68.32,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",03-12-1985,a62f4403b5bda36eeb132f0ddc62b6f2,1325417165,31.680455,-94.08424,0
905,01-01-2019 11:26,4.90468E+15,fraud_Huels-Hahn,gas_transport,65.57,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,19-10-1990,d72f5126b1f494c9900859715782b899,1325417179,42.259053,-74.796289,0
906,01-01-2019 11:26,3.59312E+15,"fraud_Kuhic, Bins and Pfeffer",shopping_net,5.96,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,10-05-1959,cabb35676ccfb5d8b4f020c3dbf28f15,1325417202,44.764098,-68.499622,0
907,01-01-2019 11:27,3.59233E+15,fraud_McCullough LLC,misc_pos,210.36,Ashley,Robinson,F,1007 Colton Forks,Hopewell,VA,23860,37.2876,-77.295,31970,Purchasing manager,15-08-1935,666c6bb60ffcbb2196e94ac0b21250fb,1325417222,38.041736,-78.180206,0
908,01-01-2019 11:27,4.30103E+18,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,116.64,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,26-10-1978,3e9ccd25c03eec6e3a586d76fc7aa610,1325417261,40.000925,-80.286355,0
909,01-01-2019 11:27,1.80036E+14,"fraud_Osinski, Ledner and Leuschke",grocery_pos,132.98,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,20-11-1974,e4cbfcf061a7c79ea676d58b104976cc,1325417268,42.657027,-91.242099,0
910,01-01-2019 11:29,2.13157E+14,fraud_Prohaska-Murray,gas_transport,66.16,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,30-07-1982,46516eaf549beddb1e19c1f4e8b5a35d,1325417386,34.917214,-117.798289,0
911,01-01-2019 11:30,3.4879E+14,fraud_Bogisich Inc,grocery_pos,138.46,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,9e9a286743a7c3eedcf5d17b7c4ffed2,1325417436,40.11124,-98.256852,0
912,01-01-2019 11:31,6.59224E+15,"fraud_Moen, Reinger and Murphy",grocery_pos,22.38,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",07-10-1994,81f65bf21247c9acb91989101249704c,1325417466,31.412374,-86.334727,0
913,01-01-2019 11:31,1.80094E+14,fraud_Boyer PLC,misc_pos,68.7,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",22-09-1972,80245e712edd419c40c30b5f841e9b41,1325417503,33.932468,-116.294259,0
914,01-01-2019 11:32,6.30425E+11,"fraud_Schaefer, Maggio and Daugherty",gas_transport,48.93,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,29-08-1981,88db1ca74dea1575fe0a4928d9af5fb1,1325417539,38.8741,-80.391343,0
915,01-01-2019 11:37,3.4879E+14,fraud_Roberts-Beahan,misc_pos,105.57,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,45a31220dadaeb21792d0224968b4896,1325417864,41.266607,-99.508962,0
916,01-01-2019 11:38,4.837E+15,fraud_Kerluke Inc,misc_net,72.79,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,12-04-1979,2e744a2b7f501912253c539a10d263e8,1325417907,45.172942,-85.596283,0
917,01-01-2019 11:39,3.70877E+14,fraud_Dickinson Ltd,misc_pos,25.97,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,06-03-1984,33229e21d9a83d84d7992cee39da9a71,1325417983,36.699731,-80.325197,0
918,01-01-2019 11:39,3.05516E+13,fraud_Heidenreich PLC,grocery_pos,222.3,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,14-11-1973,4867df7b6559dfaac4d8baccd97f450e,1325417999,35.98018,-82.040297,0
919,01-01-2019 11:40,4.2554E+18,fraud_Gibson-Deckow,entertainment,426.45,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",27-09-1952,a66c033dbb2bf943cbb4ad0d436f8369,1325418012,31.711289,-97.615396,0
920,01-01-2019 11:41,4.68364E+12,"fraud_Okuneva, Schneider and Rau",shopping_pos,137.66,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,01-07-1972,0913165885028e7b7ba22a9fb7cd9b64,1325418100,30.174116,-91.539205,0
921,01-01-2019 11:41,3.77234E+14,"fraud_Kutch, Hermiston and Farrell",gas_transport,47.89,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14-02-1966,31a180f4ae4b02f54bad7f1bdfd79b9d,1325418108,38.581329,-77.388824,0
922,01-01-2019 11:42,4.44058E+12,fraud_Douglas-White,entertainment,6.8,Karen,Cooper,F,425 Caleb Point Apt. 050,San Diego,CA,92128,33.0067,-117.069,1241364,"Pharmacist, hospital",01-03-1960,c8e8d68a2b724b562c0911cc5adabc1c,1325418147,32.97625,-116.450577,0
923,01-01-2019 11:42,4.11976E+15,fraud_Wilkinson Ltd,entertainment,21.02,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,19-08-1945,4b0930ec0a0f549185f80aefacd082f8,1325418165,41.677846,-88.568479,0
924,01-01-2019 11:43,4.46978E+18,fraud_Skiles-Ankunding,grocery_net,42.04,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,22-11-1980,ef53de9341a665bcec9dee1d9b912ce5,1325418213,43.7011,-72.045356,0
925,01-01-2019 11:43,3.47613E+14,fraud_Murray Ltd,grocery_net,39.79,Robert,James,M,18316 Cannon Place,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,28-12-1995,d1ca2bda3c94eaf8df34a5fc0d531306,1325418233,43.855651,-70.078073,0
926,01-01-2019 11:43,3.5433E+15,"fraud_Schultz, Simonis and Little",grocery_pos,175.73,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",19-10-1977,22cd662edbf0fcadf06985a74c68d862,1325418237,36.89482,-82.118019,0
927,01-01-2019 11:44,6.52678E+15,fraud_McKenzie-Huels,food_dining,48.31,Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.823,47211,Site engineer,01-02-1937,d0714f42428c478731cfae113511f348,1325418273,40.867327,-73.897872,0
928,01-01-2019 11:44,3.53581E+15,fraud_Hills-Witting,shopping_net,78.54,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,09-01-1980,faeae0ca0123fd94c324d4c48eb6ff10,1325418293,39.387904,-89.21347,0
929,01-01-2019 11:46,3.01535E+13,fraud_Runte-Mohr,food_dining,101.15,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,05-04-1962,13cee3d17da3828ca36455cdb93b02b3,1325418418,31.549076,-98.988616,0
930,01-01-2019 11:47,3.57298E+15,fraud_Corwin-Collins,gas_transport,65.78,William,Lopez,M,785 Kevin Walk Suite 237,Brainard,NE,68626,41.1832,-96.9882,614,Associate Professor,20-06-1967,1eb62e1d821e2d9c642dee5e42b86a80,1325418443,42.123682,-96.759372,0
931,01-01-2019 11:47,2.38346E+15,fraud_Denesik and Sons,shopping_pos,2.29,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,02-03-1956,881c4bd9e21062065d6bc4ce8ba08923,1325418456,42.948728,-71.703121,0
932,01-01-2019 11:49,3.41283E+14,"fraud_Roob, Conn and Tremblay",shopping_pos,1.6,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",08-09-1935,000a3948801a12f9199e6ebf9fef9617,1325418552,31.660885,-84.876477,0
933,01-01-2019 11:49,4.99811E+15,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,194.98,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,18-11-1987,c6097958ea5466c24b66f0350d38d775,1325418571,39.363753,-94.657276,0
934,01-01-2019 11:51,1.80068E+14,"fraud_Greenfelder, Bartoletti and Davis",misc_net,94.67,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,06-01-1942,f97132114c57cac1bf7f0c367f7b692f,1325418698,42.635409,-89.037819,0
935,01-01-2019 11:51,3.77234E+14,fraud_Parisian and Sons,gas_transport,73.28,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14-02-1966,f84156126569a21d29be44fd122a79cb,1325418704,40.34787,-78.382822,0
936,01-01-2019 11:52,3.0082E+13,fraud_Heaney-Marquardt,entertainment,101.19,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",23-06-1934,b9d1d0f7dbced5e14536ea5ccb1f2aa0,1325418772,25.626379,-82.019133,0
937,01-01-2019 11:52,4.65388E+15,fraud_Brekke and Sons,gas_transport,44.35,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",06-06-1999,70d38b6b507be24872f82ce49ac694ca,1325418779,36.301043,-86.692419,0
938,01-01-2019 11:55,2.13199E+14,fraud_Boyer-Reichert,shopping_net,106.98,John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,67529,38.0649,-99.2374,365,Equality and diversity officer,03-02-1991,cf295b362a6978becbcc8a046be692ee,1325418936,38.34956,-100.086745,0
939,01-01-2019 11:56,6.01168E+15,"fraud_Raynor, Reinger and Hagenes",gas_transport,54.6,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,16-04-1974,67fe62808265ffd73b50b485e19e97fb,1325418990,41.229067,-105.46406,0
940,01-01-2019 11:58,6.0115E+15,fraud_Kuvalis Ltd,gas_transport,55.46,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,02-11-1971,e12a921d4e1590a4daceaf5d8125dbbf,1325419098,32.727218,-87.640117,0
941,01-01-2019 11:58,4.50254E+18,fraud_Sporer Inc,gas_transport,79.15,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,27-08-1926,c053e1263112189057c6c1b98816f198,1325419114,36.330038,-90.780078,0
942,01-01-2019 11:58,6.30425E+11,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,99.58,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,29-08-1981,62994130e200c9a8f2de85771818acdb,1325419134,39.146746,-79.871051,0
943,01-01-2019 11:58,3.5469E+15,"fraud_Robel, Cummerata and Prosacco",gas_transport,57,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,30-05-1956,ca6fc1b73791d00e18b3e7355dd97605,1325419136,31.789664,-97.297497,0
944,01-01-2019 11:59,3.43464E+14,"fraud_Schumm, Bauch and Ondricka",grocery_pos,109.31,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,13-08-1962,8bc63ff171047a332d38f3628ce58a2e,1325419195,34.946388,-77.551788,0
945,01-01-2019 12:00,3.50151E+15,fraud_Shanahan-Lehner,personal_care,8.79,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",02-01-1979,457025a7059cf9f292fe9bd630ac0f92,1325419231,26.389956,-81.158763,0
946,01-01-2019 12:00,4.43088E+15,fraud_Greenholt Ltd,health_fitness,107.41,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,04-11-1939,42cf87bcb4c4adf573d137589e74df9f,1325419235,38.417406,-106.386284,0
947,01-01-2019 12:01,4.71656E+15,fraud_Kulas Group,health_fitness,7.01,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,04-05-1972,c4b020c7f91e53d6398c6793fb0a9a21,1325419274,47.659177,-112.319606,0
